temperature,humidity,motion,gas,aqi,risk
36.09,30.74,0,188.4,128.7,Warning
15.89,79.5,1,159.91,84.63,Safe
36.2,60.49,1,470.31,359.61,Danger
10.86,59.21,0,135.38,119.08,Safe
30.66,71.26,0,161.5,100.97,Warning
11.21,81.31,0,415.2,315.48,Danger
44.6,37.12,0,413.82,320.77,Danger
24.63,77.09,1,393.76,315.77,Warning
19.28,44.26,0,91.05,39.15,Safe
28.97,9.66,0,448.38,407.25,Warning
19.82,87.53,0,67.83,14.92,Safe
24.41,98.39,1,364.86,315.65,Danger
19.46,11.29,0,81.34,55.08,Safe
35.94,55.17,0,277.26,213.84,Danger
35.07,98.16,0,457.21,381.25,Danger
21.22,40.8,0,432.41,341.66,Warning
25.4,93.1,1,290.27,244.77,Danger
38.1,95.67,1,566.2,438.06,Danger
23.23,2.07,1,484.44,413.28,Warning
22.67,30.39,0,554.09,469.87,Warning
44.1,44.31,0,532.14,412.91,Danger
26.9,5.12,0,117.09,73.9,Safe
25.64,39.92,0,115.81,102.82,Safe
25.68,19.8,0,558.14,472.12,Warning
40.06,85.14,0,261.22,226.46,Danger
20.03,25.06,0,548.92,419.69,Warning
43.36,34.86,0,355.56,275.75,Danger
37.29,24.45,0,550.58,431.01,Danger
32.25,36.48,0,282.04,185.09,Danger
37.01,4.76,1,244.88,155.78,Danger
19.57,99.26,0,313.91,245.3,Danger
29.21,87.48,0,138.84,84.03,Safe
24.95,80.67,0,84.19,24.4,Safe
20.28,37.54,1,68.14,66.48,Safe
11.62,69.37,0,56.35,58.26,Safe
13.13,15.87,0,124.1,91.2,Safe
43.05,11.36,1,333.98,230.06,Danger
34.47,27.87,1,200.44,167.55,Warning
32.3,19.27,1,251.6,155.79,Warning
40.28,6.13,0,111.77,92.46,Warning
15.33,62.78,1,353.15,248.76,Warning
29.32,11.73,0,12.75,15.86,Safe
40.79,5.75,1,525.66,390.04,Danger
12.87,61.81,0,433.62,366.87,Warning
42.86,85.77,0,333.31,298.98,Danger
34.65,28.33,0,158.99,122.41,Warning
15.57,79.13,0,106.33,69.28,Safe
41.32,84.59,0,145.38,125.3,Danger
34.8,22.68,0,61.15,31.32,Safe
29.55,87.29,1,386.93,329.74,Danger
38.6,29.94,1,392.27,331.69,Danger
23.34,58.02,0,2.91,11.72,Safe
20.76,94.08,1,403.67,285.79,Danger
18.21,78.08,0,103.23,93.55,Safe
23.41,52.06,1,59.6,16.29,Safe
17.76,60.85,0,511.57,383.92,Warning
15.11,71.11,0,188.45,134.8,Warning
24.76,63.81,0,526.17,432.58,Warning
37.52,97.46,0,263.95,172.98,Danger
15.2,7.12,1,51.31,5.38,Safe
43.53,26.02,1,7.95,14.45,Safe
36.29,50.35,0,588.19,439.32,Danger
21.32,41.62,1,149.04,81.33,Safe
31.37,75.17,0,548.79,457.29,Danger
19.39,13.34,0,123.52,91.7,Safe
26.11,5.43,1,44.49,27.35,Safe
31.05,14.59,1,432.12,332.68,Warning
40.14,86.57,1,151.59,117.62,Danger
32.56,43.37,0,365.56,285.71,Danger
24.82,17.33,0,116.43,83.94,Safe
36.84,80.83,0,253.74,228.9,Danger
22.53,34.41,0,139.98,112.0,Safe
22.72,60.55,0,135.88,70.88,Safe
27.24,17.99,1,350.77,304.7,Warning
32.03,19.59,0,345.97,291.23,Danger
18.66,65.61,0,478.31,385.23,Danger
27.08,60.49,1,23.79,11.08,Safe
13.47,81.98,0,193.87,118.55,Warning
26.25,9.98,0,153.95,87.35,Safe
38.48,93.24,1,74.66,31.44,Warning
31.12,77.61,0,618.19,482.14,Danger
24.19,84.95,0,169.62,143.23,Warning
16.3,30.38,0,65.54,19.33,Safe
27.25,85.7,0,444.58,349.63,Danger
32.31,44.11,0,555.18,474.73,Danger
25.47,68.91,1,468.06,365.82,Warning
37.65,79.48,0,150.51,103.06,Danger
22.57,26.16,0,336.2,256.41,Warning
17.89,67.72,0,522.88,394.48,Danger
26.93,80.47,0,301.78,244.59,Danger
37.65,42.35,0,249.15,177.31,Danger
20.46,81.57,0,91.62,25.9,Safe
15.79,39.63,0,220.74,152.75,Warning
32.2,26.4,1,285.5,244.27,Warning
18.92,70.88,1,43.57,0.85,Safe
39.2,47.25,1,416.64,326.91,Danger
24.94,0.72,0,350.51,268.7,Warning
20.29,51.97,1,279.79,203.62,Warning
29.54,95.76,0,605.44,460.45,Danger
38.67,40.89,1,102.62,59.36,Safe
19.81,49.16,0,413.46,348.09,Warning
28.8,9.77,1,185.63,131.59,Safe
35.3,94.16,0,350.04,303.28,Danger
24.99,17.69,0,409.54,297.45,Warning
37.85,87.29,1,512.64,425.75,Danger
18.58,68.96,0,302.8,228.03,Danger
43.52,18.08,0,216.1,177.41,Danger
17.66,54.14,1,112.51,46.19,Safe
31.23,3.15,1,619.67,487.96,Warning
38.5,33.06,0,450.79,332.47,Danger
27.46,93.86,0,114.34,49.66,Safe
10.22,14.97,1,100.94,70.23,Safe
16.91,54.24,0,160.53,107.5,Warning
28.83,79.35,0,62.67,60.45,Safe
22.88,71.74,0,652.03,493.65,Danger
26.98,18.36,0,73.3,61.1,Safe
10.14,53.76,0,52.87,70.0,Safe
19.16,42.73,1,226.8,152.36,Warning
33.08,42.39,1,126.46,88.66,Safe
32.91,69.54,0,212.95,133.28,Warning
25.69,30.73,1,296.5,235.81,Warning
37.76,39.71,1,473.21,395.29,Danger
41.39,14.34,1,606.71,466.51,Danger
31.07,86.9,0,182.15,139.73,Danger
39.05,91.15,0,451.51,352.31,Danger
14.14,47.21,0,207.71,207.22,Warning
42.0,6.7,0,239.96,194.05,Danger
38.08,53.36,0,501.19,398.77,Danger
11.77,50.75,1,111.55,70.86,Safe
15.13,94.54,0,455.92,373.68,Danger
15.82,92.41,0,479.23,355.91,Danger
29.33,9.32,1,589.75,496.13,Warning
36.97,70.35,0,282.22,241.06,Danger
26.18,9.35,0,301.71,232.94,Warning
18.52,7.03,1,63.25,6.59,Safe
37.25,53.99,1,60.26,57.43,Safe
24.52,9.9,0,281.23,244.67,Warning
22.03,37.29,0,382.55,269.93,Warning
11.47,47.01,0,64.61,38.08,Safe
18.95,68.6,1,55.57,50.14,Safe
20.85,64.5,0,157.62,85.72,Safe
27.88,61.96,0,297.55,208.28,Warning
10.73,50.45,0,0.0,28.43,Safe
32.49,87.22,0,537.62,433.27,Danger
33.08,27.64,1,178.72,96.86,Safe
24.55,45.24,1,91.98,61.56,Safe
11.51,30.35,0,576.44,436.62,Warning
24.77,19.54,1,132.55,100.19,Safe
12.95,19.8,1,145.46,67.84,Safe
35.8,8.02,0,351.05,292.8,Danger
17.81,78.05,0,527.61,388.13,Danger
28.21,47.83,0,187.09,154.93,Warning
28.52,77.9,1,158.12,92.84,Safe
14.14,20.41,0,522.76,405.76,Warning
33.51,31.53,1,116.42,134.72,Safe
40.67,31.47,0,414.97,327.72,Danger
20.29,92.07,0,557.44,429.83,Danger
35.55,22.05,0,188.3,139.9,Warning
23.62,0.99,0,473.28,391.54,Warning
39.99,50.46,1,115.56,63.93,Safe
29.13,7.2,1,147.56,92.65,Safe
17.17,51.09,0,28.01,15.85,Safe
42.2,17.03,1,68.17,57.22,Safe
43.51,31.83,0,454.48,341.05,Danger
11.44,9.84,1,214.18,137.4,Safe
20.99,75.14,1,388.46,306.8,Warning
13.73,26.2,1,49.53,51.6,Safe
40.54,72.5,1,559.16,413.0,Danger
10.26,75.8,0,79.93,33.14,Safe
34.94,81.67,0,80.61,26.42,Warning
25.35,32.19,0,69.2,15.92,Safe
28.78,36.01,0,149.03,72.2,Safe
28.57,88.33,1,557.0,421.1,Danger
30.5,0.89,0,582.08,440.19,Danger
35.14,70.14,0,456.34,345.83,Danger
17.86,50.35,0,388.31,287.22,Warning
16.78,95.48,1,422.54,319.37,Danger
10.05,2.89,0,54.47,64.52,Safe
34.65,48.03,0,242.3,171.06,Danger
39.6,86.69,0,73.64,61.83,Warning
12.01,51.85,1,100.66,85.91,Safe
39.45,1.23,0,479.4,385.49,Danger
23.07,93.69,1,326.96,261.56,Danger
18.33,20.87,1,238.06,185.46,Warning
32.25,56.4,0,326.85,261.73,Danger
19.41,36.52,1,528.6,397.14,Warning
26.47,93.43,0,295.0,226.41,Danger
24.67,74.75,0,330.23,273.07,Danger
25.18,30.11,0,174.04,123.53,Warning
19.08,72.11,1,481.75,372.73,Warning
17.91,42.46,0,344.13,273.99,Warning
36.2,44.89,0,342.93,267.01,Danger
16.02,15.89,0,295.36,212.56,Warning
25.1,69.0,0,652.45,494.97,Danger
15.14,31.35,0,348.56,300.31,Warning
19.2,52.31,1,109.16,100.84,Safe
43.54,58.47,1,120.51,91.65,Safe
38.8,90.12,1,240.27,180.85,Danger
14.68,55.87,0,78.58,27.7,Safe
25.64,12.24,0,379.66,263.79,Warning
29.56,6.7,0,429.69,354.67,Warning
27.85,64.39,0,195.66,152.14,Warning
44.17,57.45,1,226.62,146.72,Warning
35.35,50.08,0,636.69,487.16,Danger
25.12,56.95,0,288.15,251.33,Warning
35.56,12.79,0,146.65,98.69,Warning
30.76,33.55,0,113.15,60.37,Safe
29.4,82.95,0,570.38,459.58,Danger
22.9,26.47,0,338.03,257.03,Warning
33.27,15.16,0,501.25,376.75,Danger
34.64,2.48,0,366.33,282.57,Danger
38.89,87.37,0,457.79,369.27,Danger
31.85,3.98,0,284.68,226.22,Danger
20.61,22.43,1,182.64,100.46,Safe
26.39,45.56,1,414.22,342.24,Warning
20.1,2.37,0,536.31,423.47,Warning
10.94,38.04,0,127.91,89.82,Safe
30.3,60.89,0,167.6,128.91,Warning
29.02,13.24,0,406.49,295.72,Warning
10.89,94.53,0,216.52,187.6,Danger
31.85,86.84,0,106.82,83.06,Warning
19.14,40.71,0,124.64,53.23,Safe
33.56,88.28,1,167.07,101.92,Warning
12.58,89.6,1,18.59,5.81,Safe
11.1,85.31,0,188.98,126.09,Warning
43.08,38.91,0,583.91,484.31,Danger
27.85,49.09,0,180.85,147.28,Warning
16.25,2.15,1,509.93,421.44,Warning
37.89,97.28,0,311.63,250.11,Danger
41.84,32.93,0,353.65,271.12,Danger
23.57,34.81,1,47.99,23.88,Safe
23.74,72.58,1,10.03,2.82,Safe
39.83,57.33,1,348.91,261.38,Danger
19.91,60.98,0,264.18,191.87,Warning
40.27,49.36,0,158.46,108.26,Warning
24.21,60.41,1,252.61,237.42,Warning
14.3,61.07,0,154.06,89.43,Safe
33.06,72.06,1,414.1,302.57,Danger
42.73,44.86,0,275.84,204.25,Danger
23.84,21.69,0,117.08,81.53,Safe
16.28,99.87,0,332.67,245.82,Danger
23.13,10.14,0,442.67,319.81,Warning
39.89,63.95,1,460.62,381.21,Danger
19.54,69.03,0,306.62,207.94,Danger
16.95,15.7,1,370.52,267.85,Warning
37.01,87.42,1,265.36,202.68,Danger
28.39,79.15,0,139.73,69.34,Safe
12.6,25.5,1,220.73,190.89,Warning
38.91,9.86,0,139.97,110.66,Warning
14.2,67.1,0,124.06,66.22,Safe
11.5,20.68,0,566.01,453.86,Warning
34.51,44.62,0,160.24,102.57,Warning
35.18,70.74,0,438.64,377.94,Danger
41.73,87.55,0,110.78,60.51,Warning
32.73,15.48,1,110.04,61.74,Safe
15.74,68.58,0,124.02,95.78,Safe
24.6,8.85,0,498.6,385.16,Warning
18.55,95.77,1,617.78,465.69,Danger
33.73,97.21,0,264.34,191.32,Danger
17.83,86.11,1,411.13,308.47,Danger
36.9,44.63,0,377.1,313.23,Danger
30.76,40.8,1,71.04,43.44,Safe
15.88,89.98,1,112.01,87.95,Safe
38.36,11.51,0,507.66,424.59,Danger
44.35,65.01,0,585.79,479.16,Danger
13.21,99.49,0,315.78,247.43,Danger
21.86,23.94,1,141.17,66.99,Safe
40.24,65.1,0,429.96,343.58,Danger
43.15,53.09,0,260.43,187.24,Danger
20.35,26.33,0,235.59,183.56,Warning
18.8,49.04,0,75.5,60.31,Safe
15.39,89.18,0,549.04,430.79,Danger
44.52,79.85,0,361.67,251.11,Danger
25.2,37.92,1,205.48,159.62,Warning
11.5,11.82,0,523.51,403.55,Warning
16.13,84.29,0,243.07,210.18,Danger
32.45,35.31,1,47.94,47.19,Safe
43.18,82.72,0,203.42,179.55,Danger
28.27,26.31,1,125.0,100.02,Safe
20.81,99.03,1,97.34,61.73,Safe
14.3,83.81,0,466.67,362.6,Danger
12.63,10.11,1,119.84,82.37,Safe
41.47,51.86,0,130.27,96.36,Warning
14.59,20.98,0,579.14,484.93,Warning
22.03,4.45,0,90.7,64.09,Safe
13.79,33.18,0,262.35,195.75,Warning
43.2,51.14,1,272.28,193.05,Danger
14.53,16.89,1,89.46,67.34,Safe
16.49,41.33,0,331.46,279.83,Warning
19.28,78.41,0,337.64,227.5,Danger
32.85,37.54,1,462.3,345.9,Warning
24.08,23.43,1,120.67,108.63,Safe
44.31,24.37,0,356.42,275.63,Danger
17.98,24.8,0,162.11,133.5,Warning
30.08,47.73,1,120.76,109.94,Safe
42.34,21.2,1,63.51,13.52,Safe
10.68,28.28,0,93.79,67.51,Safe
35.43,96.69,0,273.83,200.44,Danger
42.06,0.53,0,178.87,111.15,Warning
24.12,53.2,0,415.22,323.63,Warning
37.58,60.43,0,105.94,124.27,Warning
30.46,40.08,0,139.58,67.24,Safe
10.62,51.58,1,428.97,363.58,Warning
44.32,22.23,0,577.28,481.37,Danger
39.22,38.57,0,335.52,268.97,Danger
12.97,63.28,0,483.77,367.66,Warning
10.19,19.9,1,419.84,335.53,Warning
24.62,81.25,0,553.55,459.49,Danger
26.21,12.43,0,90.04,107.16,Safe
15.8,90.64,0,162.02,139.21,Warning
25.62,17.91,0,613.1,474.36,Warning
11.85,80.64,0,130.63,54.91,Safe
30.92,76.36,1,220.39,171.02,Danger
20.74,58.24,1,157.99,78.98,Safe
41.85,72.28,0,458.66,343.2,Danger
38.1,42.88,1,274.56,181.51,Danger
31.31,41.65,0,1.7,12.31,Safe
27.5,30.21,1,430.24,390.12,Warning
13.39,25.65,0,587.36,459.1,Warning
35.53,39.25,0,324.3,274.69,Danger
35.05,16.02,1,560.01,464.48,Danger
24.83,48.2,1,328.53,276.95,Warning
26.36,61.06,1,59.92,25.47,Safe
29.82,73.15,0,48.26,27.04,Safe
12.81,92.98,0,98.5,41.93,Safe
21.98,18.89,0,51.9,13.49,Safe
22.39,45.66,1,401.77,307.86,Warning
12.63,53.98,0,286.78,211.49,Warning
10.81,54.59,0,80.55,37.54,Safe
14.63,14.92,1,175.88,92.95,Safe
13.57,88.81,0,0.0,36.83,Safe
37.26,32.61,1,73.88,49.03,Safe
29.5,86.09,0,433.07,336.79,Danger
24.23,2.16,1,115.73,53.05,Safe
27.37,75.17,0,587.84,463.61,Danger
16.54,1.47,0,612.16,488.89,Warning
22.74,23.26,0,42.2,11.76,Safe
44.32,67.45,0,133.77,63.45,Warning
19.32,13.19,0,517.87,411.65,Warning
40.67,74.5,1,131.62,120.28,Warning
43.97,36.52,0,541.52,400.36,Danger
24.75,19.07,0,68.76,6.23,Safe
25.49,73.92,0,258.99,192.24,Danger
16.47,83.51,1,113.03,91.77,Safe
18.63,59.84,0,437.54,318.81,Warning
18.86,96.47,0,344.71,271.57,Danger
43.76,71.36,0,101.61,51.64,Warning
31.35,57.26,0,75.39,27.42,Safe
37.37,28.8,0,329.51,247.08,Danger
20.27,42.59,1,140.46,82.34,Safe
21.95,78.54,0,222.88,169.51,Danger
40.34,59.71,0,436.1,342.91,Danger
15.11,5.02,0,104.99,48.17,Safe
16.07,96.32,0,11.44,41.74,Safe
32.25,20.35,0,628.31,483.96,Danger
44.44,24.39,0,166.35,87.23,Warning
10.59,58.45,1,92.54,82.45,Safe
40.45,56.63,0,227.92,200.39,Danger
36.57,88.38,0,155.64,112.27,Danger
10.38,11.73,0,209.39,155.58,Warning
12.92,58.13,1,57.53,51.19,Safe
15.1,23.53,1,528.04,432.05,Warning
25.01,12.18,0,127.23,64.71,Safe
27.33,31.82,1,103.3,65.55,Safe
11.0,15.16,0,621.97,480.87,Warning
21.47,34.02,0,358.83,255.8,Warning
21.43,83.61,0,51.2,17.27,Safe
20.86,45.19,1,53.27,28.45,Safe
23.49,7.61,1,507.06,450.91,Warning
32.7,29.46,0,136.98,99.51,Safe
25.39,36.72,0,619.87,470.82,Warning
40.21,1.99,0,145.63,84.41,Warning
26.61,96.71,1,512.45,391.45,Danger
23.85,61.85,1,274.2,220.17,Warning
38.23,32.93,0,354.47,292.16,Danger
12.99,89.37,0,97.78,46.12,Safe
18.23,11.99,0,568.72,445.14,Warning
34.08,81.8,0,615.08,465.47,Danger
43.95,6.17,1,71.68,67.56,Safe
33.05,95.62,0,69.67,67.32,Warning
11.64,12.24,1,264.47,195.84,Warning
26.33,65.22,1,284.39,207.47,Warning
12.58,95.92,0,55.87,38.16,Safe
11.04,14.56,1,0.0,4.97,Safe
31.02,76.27,0,185.68,166.06,Danger
13.87,61.37,0,438.43,361.19,Warning
12.15,47.32,0,151.16,84.54,Safe
43.94,28.05,1,71.1,15.59,Safe
29.33,77.71,1,164.96,144.73,Warning
23.58,18.93,1,601.59,472.47,Warning
42.83,30.96,1,264.62,188.34,Danger
10.9,99.01,0,556.07,465.09,Danger
25.87,83.27,1,264.35,228.75,Danger
42.65,22.8,0,30.8,8.14,Warning
36.75,88.18,1,317.22,250.93,Danger
26.12,14.47,1,587.2,471.44,Warning
44.19,77.68,1,581.75,460.61,Danger
30.66,19.76,1,476.58,406.42,Warning
16.98,28.94,0,564.85,450.65,Warning
28.22,55.69,0,112.33,82.29,Safe
31.44,62.55,0,199.1,113.71,Warning
14.55,58.4,0,150.39,127.51,Warning
18.83,8.19,0,24.63,9.69,Safe
16.99,8.83,0,237.41,158.55,Warning
31.03,86.23,0,583.73,462.83,Danger
31.21,25.25,1,565.17,483.26,Warning
25.31,25.21,0,311.67,216.65,Warning
21.35,90.93,1,429.02,322.86,Danger
15.6,56.62,0,60.24,22.36,Safe
20.21,22.74,0,9.14,4.99,Safe
12.48,95.19,0,291.04,190.7,Danger
25.68,10.16,1,191.43,147.99,Safe
20.11,18.58,1,394.72,315.04,Warning
23.99,51.48,0,484.38,355.06,Warning
12.37,21.9,1,60.59,54.61,Safe
18.11,7.49,0,457.05,368.66,Warning
13.35,75.2,0,125.72,116.56,Warning
21.37,80.13,1,362.93,309.06,Danger
28.4,63.08,1,528.85,401.08,Warning
38.64,76.64,1,61.29,50.54,Warning
20.99,84.8,0,449.52,359.88,Danger
27.37,20.77,0,563.61,466.56,Warning
30.72,44.77,0,145.71,113.72,Warning
21.29,75.76,0,450.02,403.99,Danger
26.47,76.86,0,69.01,16.81,Safe
10.99,70.87,0,244.28,182.82,Danger
12.66,93.14,0,292.46,238.28,Danger
23.61,34.52,0,286.32,190.49,Warning
28.7,51.11,0,43.97,6.37,Safe
21.38,16.36,0,46.9,42.52,Safe
33.58,50.01,1,61.64,50.75,Safe
22.35,86.77,0,317.26,243.43,Danger
28.41,77.19,0,188.86,143.42,Warning
35.03,1.24,1,133.92,62.69,Safe
12.13,22.76,0,379.36,292.84,Warning
41.49,17.4,1,525.63,446.24,Danger
38.29,28.98,0,570.45,470.95,Danger
26.62,15.67,0,335.67,228.83,Warning
16.96,88.75,0,553.83,431.83,Danger
40.92,3.46,0,389.47,309.59,Danger
38.99,99.79,0,23.77,18.17,Warning
26.46,3.76,1,477.79,369.56,Warning
17.46,59.08,0,66.34,45.14,Safe
41.26,10.14,1,120.27,50.42,Safe
22.74,29.73,0,104.62,37.05,Safe
21.17,86.73,0,36.72,15.35,Safe
14.98,91.5,0,44.27,46.59,Safe
30.69,81.78,0,66.44,53.17,Warning
34.48,64.81,0,204.16,146.84,Warning
12.26,36.83,0,91.73,59.51,Safe
19.86,12.16,0,333.68,244.81,Warning
25.24,99.73,1,434.2,313.61,Danger
18.17,44.05,0,398.06,280.4,Warning
29.24,9.57,0,594.07,489.65,Warning
14.02,73.38,1,304.18,230.74,Warning
32.39,43.49,0,369.38,258.56,Danger
22.44,42.59,0,217.33,214.74,Warning
26.46,39.99,0,385.58,330.74,Warning
38.5,55.25,1,607.08,478.91,Danger
22.36,87.0,0,575.8,429.06,Danger
33.23,82.07,0,578.67,490.41,Danger
44.74,29.52,0,617.04,488.97,Danger
44.21,68.81,1,517.61,426.67,Danger
25.8,5.51,0,32.72,33.91,Safe
26.8,25.8,0,197.24,122.47,Warning
37.83,18.49,0,515.63,406.43,Danger
23.5,85.07,0,473.98,399.95,Danger
41.96,30.46,0,578.54,471.67,Danger
38.74,51.53,0,91.24,79.49,Warning
14.76,26.17,0,99.77,86.38,Safe
32.41,36.28,0,203.17,166.76,Warning
28.05,35.64,1,125.41,105.11,Safe
15.44,12.64,1,235.31,189.4,Warning
35.1,54.27,0,68.44,5.29,Warning
38.9,21.03,0,319.27,267.54,Danger
38.95,27.2,0,539.49,438.59,Danger
28.16,95.63,0,545.38,474.79,Danger
23.33,13.88,0,165.45,150.57,Warning
24.13,6.3,0,579.46,478.58,Warning
43.92,83.33,0,63.18,62.95,Warning
42.53,28.93,1,407.88,319.78,Danger
26.96,26.01,0,38.67,43.29,Safe
33.22,87.83,0,198.72,117.81,Danger
17.42,19.58,0,17.7,20.19,Safe
20.24,88.11,1,93.4,29.24,Safe
16.88,25.43,0,176.15,158.9,Warning
38.34,58.14,0,498.87,383.37,Danger
17.54,32.82,0,16.11,2.69,Safe
25.29,69.01,1,161.72,122.95,Warning
27.27,12.88,0,479.62,402.53,Warning
27.65,55.44,0,336.65,280.13,Warning
33.53,26.95,1,61.26,20.12,Safe
15.28,6.19,1,104.25,51.75,Safe
44.84,80.59,0,80.19,51.91,Warning
21.5,71.0,0,253.47,174.26,Danger
22.03,13.05,0,251.9,170.51,Warning
25.67,92.91,0,263.71,200.9,Danger
16.18,50.73,1,362.9,257.1,Warning
26.98,42.86,0,12.94,10.46,Safe
35.86,35.5,0,321.12,224.45,Danger
32.67,3.24,1,75.41,17.47,Safe
36.63,9.56,0,442.46,327.89,Danger
22.7,31.82,1,54.93,36.19,Safe
12.35,77.85,0,253.2,183.16,Danger
14.98,65.68,0,362.75,288.05,Danger
22.63,5.44,0,380.86,313.06,Warning
18.01,75.97,0,319.33,239.36,Danger
24.27,15.86,0,160.09,121.36,Warning
32.5,42.38,0,248.22,188.24,Danger
34.88,63.28,0,101.14,82.99,Safe
36.81,41.34,1,465.8,366.35,Danger
38.81,7.89,0,392.05,292.57,Danger
34.72,56.2,0,104.41,45.7,Safe
31.12,52.14,1,69.21,23.22,Safe
28.81,42.38,0,534.07,455.75,Warning
34.08,36.38,0,133.27,97.63,Safe
31.67,21.89,1,162.55,91.85,Safe
31.11,57.73,1,148.64,82.97,Safe
18.38,28.53,0,354.34,251.22,Warning
28.72,64.14,1,412.08,309.17,Warning
29.7,30.38,0,629.86,496.96,Warning
17.21,18.28,0,506.46,412.33,Warning
14.03,91.14,0,186.07,130.38,Warning
38.71,70.38,0,447.61,370.58,Danger
14.5,95.61,1,88.85,61.96,Safe
19.1,29.53,1,297.26,222.34,Warning
21.46,21.98,1,460.17,363.87,Warning
36.69,30.51,1,585.26,473.02,Danger
34.31,71.56,0,355.57,247.4,Danger
40.21,43.19,0,50.0,74.13,Warning
22.73,30.44,0,112.09,48.44,Safe
29.11,7.64,0,265.14,224.52,Warning
24.52,15.75,1,147.81,86.21,Safe
20.79,88.93,0,80.01,70.11,Safe
27.99,76.64,0,138.45,91.62,Safe
21.2,87.48,0,226.45,185.31,Danger
17.16,91.51,1,358.94,276.04,Danger
18.9,41.28,1,85.94,46.42,Safe
36.95,29.5,0,422.95,343.55,Danger
36.01,1.22,0,46.66,16.62,Warning
33.5,55.81,0,467.12,401.02,Danger
29.83,53.65,0,137.04,79.87,Safe
37.58,12.08,0,318.89,252.83,Danger
34.58,60.88,0,127.17,85.22,Safe
29.32,78.15,0,82.35,23.17,Safe
42.51,25.52,1,83.97,18.25,Safe
10.54,50.52,1,71.21,64.39,Safe
42.68,36.91,1,129.95,64.25,Safe
25.19,27.22,0,628.27,469.97,Warning
39.0,10.13,0,457.94,360.97,Danger
13.77,11.12,0,78.05,37.38,Safe
19.44,85.06,0,28.46,21.45,Safe
37.79,5.32,0,297.38,284.76,Danger
34.31,3.6,1,78.58,72.62,Safe
25.14,24.19,1,147.09,94.83,Safe
20.79,54.65,0,2.0,2.51,Safe
15.91,41.29,1,205.71,169.92,Warning
39.88,53.17,0,30.36,22.43,Warning
36.18,24.99,1,263.18,231.02,Danger
16.34,4.98,0,354.13,281.31,Warning
34.9,91.11,0,136.91,82.57,Warning
21.94,8.64,1,143.74,105.09,Safe
42.86,18.08,0,401.21,304.49,Danger
40.77,46.02,1,401.16,288.07,Danger
27.23,76.01,0,328.39,275.63,Danger
27.77,82.05,0,234.62,141.42,Danger
19.22,73.42,0,70.39,10.41,Safe
31.2,34.57,1,62.46,17.37,Safe
34.75,57.2,1,472.6,398.08,Warning
12.29,45.32,1,7.33,15.16,Safe
14.04,35.22,0,306.62,240.18,Warning
34.9,41.99,1,86.62,27.87,Safe
20.47,27.59,0,129.29,83.31,Safe
18.97,23.6,1,56.15,36.46,Safe
24.97,26.11,1,163.75,98.66,Safe
10.16,91.41,0,182.38,147.49,Warning
42.94,78.69,0,510.48,425.39,Danger
12.72,61.26,1,85.23,57.36,Safe
17.28,79.65,0,313.39,271.52,Danger
24.94,66.51,0,214.95,187.15,Warning
13.75,55.32,0,164.7,136.17,Warning
32.22,12.81,0,108.63,47.58,Safe
18.05,3.59,1,220.75,130.11,Warning
25.43,43.15,0,587.9,489.85,Warning
19.22,71.59,0,312.99,266.41,Danger
38.43,48.86,0,359.55,259.45,Danger
18.61,96.62,1,87.68,66.95,Safe
17.28,81.48,0,478.1,388.18,Danger
32.14,77.26,1,499.59,449.94,Danger
18.11,9.23,0,92.6,26.07,Safe
10.1,48.28,0,506.2,412.16,Warning
44.01,25.54,0,422.7,364.42,Danger
19.82,46.16,0,397.69,291.78,Warning
34.87,31.97,0,74.21,30.02,Safe
39.4,22.19,1,43.11,8.36,Safe
36.49,55.04,0,291.86,255.02,Danger
29.98,19.76,0,21.35,20.76,Safe
31.65,58.97,0,333.51,270.88,Danger
26.97,19.13,0,24.13,5.47,Safe
19.36,76.4,0,288.84,195.04,Danger
14.78,0.1,0,108.8,52.33,Safe
34.81,27.85,0,130.35,67.23,Safe
33.52,52.3,0,486.49,361.83,Danger
31.52,3.9,0,493.9,391.93,Danger
28.62,60.99,0,111.75,86.6,Safe
24.94,68.77,1,126.65,109.38,Safe
34.91,37.06,0,31.54,8.07,Safe
27.58,66.11,1,554.91,437.07,Warning
39.76,38.45,0,447.89,376.48,Danger
32.72,17.45,0,492.18,390.15,Danger
15.88,20.56,1,0.0,23.72,Safe
22.49,84.69,0,491.73,404.79,Danger
28.82,77.64,0,250.39,203.81,Danger
12.56,4.15,0,108.14,76.92,Safe
33.65,33.99,0,467.82,341.59,Danger
31.44,57.6,0,89.96,51.53,Safe
12.01,74.34,0,394.47,277.08,Danger
26.62,37.62,0,443.08,354.89,Warning
17.73,5.05,0,471.56,365.79,Warning
28.78,84.72,1,304.67,215.46,Danger
26.04,3.87,0,90.55,52.13,Safe
38.86,40.29,0,396.93,350.26,Danger
33.95,17.41,0,405.71,335.47,Danger
20.57,51.29,1,57.9,55.45,Safe
13.6,81.76,0,526.45,398.38,Danger
32.89,86.01,0,210.96,166.88,Danger
27.31,93.38,0,492.17,371.08,Danger
33.25,8.56,0,610.38,487.33,Danger
20.6,95.36,0,167.77,97.25,Warning
12.96,90.11,1,541.69,452.6,Danger
21.02,98.19,0,136.41,82.16,Safe
43.14,98.5,0,129.9,72.01,Warning
14.18,78.52,1,208.9,131.84,Warning
42.28,59.15,0,449.66,386.21,Danger
18.92,23.82,1,120.75,50.97,Safe
